card,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,id,match_id,n,player1,pos_x,pos_y,rcards,sortorder,stats,subtype,team,type,value,ycards
,y,y,,39,,505,,1440368,2702,386,24228,,,,3,,Unsportsmanlike Cond,10261,card,,
,y,y,,76,,176,,1441221,2702,436,25666,,,,0,,violence,8668,card,,
,y,y,,76,,176,,1441232,2702,439,23933,,,,1,,violence,10261,card,,
,y,y,,82,,505,,1441374,2702,455,30839,,,,4,,Unsportsmanlike Cond,8668,card,,
,y,y,,83,,505,,1441395,2702,457,24846,,,,3,,Unsportsmanlike Cond,8668,card,,
,y,y,,17,,505,,1442074,2703,303,24208,,,,0,,Unsportsmanlike Cond,8456,card,,
,y,y,,32,,505,,1442176,2703,313,23782,,,,1,,Unsportsmanlike Cond,8456,card,,
,y,y,,45,1,505,,1442292,2703,327,41071,,,,4,,Unsportsmanlike Cond,8528,card,,
,y,y,,56,,505,,1442470,2703,341,39027,,,,1,,Unsportsmanlike Cond,8456,card,,
,y,y,,40,,70,,1445890,2704,278,32870,,,,0,,,8586,card,,
,y,y,,54,,70,,1446156,2704,296,24531,,,,2,,,8586,card,,
,y,y,,77,,203,,1446403,2704,324,38835,,,,1,,emergency_brake,8586,card,,
,y,y,,9,,73,,1439972,2705,254,25253,,,,2,,serious_fouls,9879,card,,
,y,y,,62,,73,,1440919,2705,325,43247,,,,2,,serious_fouls,9879,card,,
,y,y,,81,,73,,1441276,2705,344,34176,,,,4,,serious_fouls,8655,card,,
,y,y,,89,,73,,1441439,2705,362,202180,,,,1,,serious_fouls,8655,card,,
,y,y,,90,1,73,,1441573,2705,364,27483,,,,3,,serious_fouls,8655,card,,
,r,r,,90,5,66,,1447715,2705,366,30739,,,,1,,verbal_abuse,8655,card,,
,y,y,,51,,73,,1439666,2706,291,33049,,,,2,,serious_fouls,8658,card,,
,y,y,,53,,505,,1439668,2706,293,25005,,,,0,,Unsportsmanlike Cond,8659,card,,
,y,y,,53,,505,,1439669,2706,294,23787,,,,1,,Unsportsmanlike Cond,8658,card,,
,y,y,,88,,73,,1439770,2706,334,77704,,,,3,,serious_fouls,8658,card,,
,y,y,,37,,73,,1440330,2707,332,161414,,,,0,,serious_fouls,10252,card,,
,y,y,,39,,73,,1440354,2707,335,34261,,,,0,,serious_fouls,8559,card,,
,y,y,,61,,73,,1440914,2707,369,24455,,,,2,,serious_fouls,8559,card,,
,y,y,,69,,79,,1441053,2707,380,23932,,,,1,,verbal_abuse,8559,card,,
,y,y,,69,,79,,1441114,2707,383,26454,,,,0,,verbal_abuse,8559,card,,
,y,y,,77,,325,,1441201,2707,392,24166,,,,3,,pushing,8559,card,,
,y,y,,90,2,73,,1441517,2707,420,159833,,,,4,,serious_fouls,10252,card,,
,y,y,,20,,70,,1145493,2709,254,37169,,,,1,,,8654,card,,
,y,y,,58,,77,,1145658,2709,298,23818,,,,1,,shirt_pull,8654,card,,
,y,y,,70,,508,,1145720,2709,312,27430,,,,0,,Removing Shirt,10260,card,,
,r,r,,86,,63,,1148223,2710,364,24171,,,,2,,serious_fouls,8659,card,,
,y,y,,87,,70,,1148271,2711,205,30598,,,,1,,,8456,card,,
,y,y,,90,4,70,,1148360,2711,212,24208,,,,1,,,8456,card,,
,y,y,,90,4,505,,1148383,2711,214,30831,,,,1,,Unsportsmanlike Cond,8456,card,,
,y,y,,30,,73,,1144298,2712,320,24531,,,,1,,serious_fouls,8586,card,,
,y,y,,43,,325,,1144476,2712,339,129817,,,,1,,pushing,8528,card,,
,y,y,,43,,505,,1144480,2712,338,24656,,,,2,,Unsportsmanlike Cond,8586,card,,
,y,y,,74,,73,,1145090,2712,367,38820,,,,1,,serious_fouls,8586,card,,
,y,y,,78,,79,,1145123,2712,371,111865,,,,0,,verbal_abuse,8528,card,,
,y,y,,12,,203,,1147801,2713,294,24211,,,,2,,emergency_brake,10252,card,,
,y,y,,60,,70,,1148538,2713,357,24751,,,,1,,,10252,card,,
,y,y,,62,,70,,1148559,2713,364,139671,,,,1,,,10252,card,,
,y,y,,80,,70,,1148700,2713,388,38609,,,,4,,,10252,card,,
,y,y,,22,,325,,1144195,2714,358,23291,,,,7,,pushing,8602,card,,
,y,y,,38,,73,,1144396,2714,373,33620,,,,1,,serious_fouls,8602,card,,
,y,y,,42,,505,,1144466,2714,389,47382,,,,5,,Unsportsmanlike Cond,10261,card,,
,y,y,,45,3,73,,1144545,2714,385,23538,,,,3,,serious_fouls,8602,card,,
,y,y,,62,,77,,1144930,2714,420,40022,,,,4,,shirt_pull,8602,card,,
,y,y,,64,,77,,1144962,2714,424,23933,,,,1,,shirt_pull,10261,card,,
,y,y,,80,,73,,1145145,2714,443,131409,,,,1,,serious_fouls,8602,card,,
,y,y,,83,,77,,1145175,2714,449,32581,,,,1,,shirt_pull,8602,card,,
,y,y,,85,,73,,1145201,2714,457,35466,,,,1,,serious_fouls,8602,card,,
,y,y,,89,,325,,1145239,2714,454,24225,,,,1,,pushing,10261,card,,
,y,y,,90,1,73,,1145270,2714,461,23579,,,,4,,serious_fouls,10261,card,,
,y,y,,90,6,73,,1145314,2714,471,24205,,,,1,,serious_fouls,10261,card,,
,y,y,,74,,77,,1143753,2715,444,30739,,,,1,,shirt_pull,8655,card,,
,y,y,,21,,79,,1146872,2716,218,33049,,,,1,,verbal_abuse,8658,card,,
,y,y,,38,,79,,1146915,2716,230,34193,,,,0,,verbal_abuse,8658,card,,
,r,r,,36,,67,,1146980,2716,243,23932,,,,3,,violence,8559,card,,
,y,y,,72,,73,,1147156,2716,259,35443,,,,1,,serious_fouls,8658,card,,
,y,y,,84,,325,,1147283,2716,266,23934,,,,0,,pushing,8559,card,,
,y,y,,89,,70,,1147350,2716,272,35532,,,,3,,,8559,card,,
,y,y,,68,,70,,1144966,2717,341,40563,,,,1,,,8483,card,,
,y,y,,37,,505,,1144390,2718,218,24411,,,,1,,Unsportsmanlike Cond,10194,card,,
,y,y,,45,2,73,,1144538,2718,226,24773,,,,4,,serious_fouls,10194,card,,
,r,r,,76,,63,,1465926,2719,367,43248,,,,0,,serious_fouls,10260,card,,
,y,y,,33,,505,,1468961,2720,232,30885,,,,1,,Unsportsmanlike Cond,8472,card,,
,y,y,,45,,505,,1469085,2720,245,25150,,,,1,,Unsportsmanlike Cond,8472,card,,
,y,y,,55,,70,,1469388,2720,252,24230,,,,1,,,8472,card,,
,y,y,,59,,70,,1469474,2720,262,95327,,,,1,,,8650,card,,
,y,y,,68,,79,,1469494,2720,270,40636,,,,0,,verbal_abuse,8650,card,,
,y,y,,68,,505,,1469502,2720,274,37139,,,,2,,Unsportsmanlike Cond,8650,card,,
,r,r,,83,,65,,1469689,2720,286,30885,,,,1,,emergency_brake,8472,card,,
,y,y,,45,,73,,1464075,2721,354,24223,,,,1,,serious_fouls,8654,card,,
,y,y,,50,,73,,1464096,2721,360,37169,,,,0,,serious_fouls,8654,card,,
,y,y,,57,,73,,1464128,2721,371,34543,,,,1,,serious_fouls,8654,card,,
,y,y,,68,,73,,1464163,2721,384,23818,,,,3,,serious_fouls,8654,card,,
,y,y,,30,,73,,1464836,2722,313,23091,,,,2,,serious_fouls,8602,card,,
,y,y,,81,,73,,1465965,2722,376,23435,,,,0,,serious_fouls,8602,card,,
,y,y,,90,,73,,1466241,2722,389,23354,,,,1,,serious_fouls,10252,card,,
,y,y,,90,5,78,,1466252,2722,391,23099,,,,0,,kicked_ball_away,8602,card,,
,y,y,,55,,70,,1467396,2723,293,24006,,,,2,,,8668,card,,
,y,y,,64,,70,,1467503,2723,305,24023,,,,1,,,8668,card,,
,y,y,,23,,505,,1464716,2724,442,30842,,,,0,,Unsportsmanlike Cond,8655,card,,
,y,y,,90,3,79,,1466254,2724,564,23464,,,,2,,verbal_abuse,8483,card,,
,y,y,,18,,505,,1464672,2725,244,37280,,,,2,,Unsportsmanlike Cond,8659,card,,
,y,y,,37,,505,,1464974,2725,271,39297,,,,1,,Unsportsmanlike Cond,9825,card,,
,y,y,,61,,505,,1465668,2725,297,46539,,,,1,,Unsportsmanlike Cond,9825,card,,
,y,y,,81,,505,,1466048,2725,318,26181,,,,1,,Unsportsmanlike Cond,9825,card,,
,y,y,,42,,70,,1465075,2726,271,38373,,,,4,,,10261,card,,
,y,y,,45,2,505,,1465183,2726,285,24773,,,,2,,Unsportsmanlike Cond,10194,card,,
,y,y,,52,,25,,1465461,2727,217,106228,,,,0,,stall_time,8528,card,,
,y,y,,69,,70,,1465803,2727,244,11736,,,,1,,,8528,card,,
,y,y,,73,,70,,1465878,2727,234,24658,,,,1,,,8658,card,,
,y,y,,86,,70,,1466142,2727,241,111865,,,,1,,,8528,card,,
,y,y,,25,,505,,1470504,2728,214,38807,,,,3,,Unsportsmanlike Cond,8456,card,,
,y,y,,58,,505,,1471052,2728,265,30598,,,,3,,Unsportsmanlike Cond,8456,card,,
,y,y,,68,,73,,1471188,2728,273,79574,,,,2,,serious_fouls,8455,card,,
,y,y,,82,,505,,1471348,2728,290,23782,,,,1,,Unsportsmanlike Cond,8456,card,,
,y,y,,90,,73,,1471456,2728,291,16351,,,,2,,serious_fouls,8456,card,,
,y,y,,90,4,505,,1471469,2728,297,52133,,,,1,,Unsportsmanlike Cond,8455,card,,
,y,y,,30,,505,,1482856,2729,299,113465,,,,1,,Unsportsmanlike Cond,8655,card,,
,y,y,,39,,505,,1482943,2729,312,30658,,,,1,,Unsportsmanlike Cond,8655,card,,
,y,y,,53,,505,,1483348,2729,308,23678,,,,1,,Unsportsmanlike Cond,9825,card,,
,r,r,,76,,63,,1483590,2729,348,109621,,,,1,,serious_fouls,8655,card,,
,y,y,,33,,505,,1479777,2730,274,24156,,,,2,,Unsportsmanlike Cond,10260,card,,
,y,y,,41,,203,,1479805,2730,276,30865,,,,2,,emergency_brake,10260,card,,
,y,y,,59,,70,,1479877,2730,334,39658,,,,1,,,8654,card,,
,y,y,,33,,70,,1480872,2731,311,30839,,,,2,,,8668,card,,
,y,y,,35,,70,,1480891,2731,313,23268,,,,1,,,8668,card,,
,y,y,,48,,70,,1481263,2731,327,25572,,,,1,,,10252,card,,
,y,y,,70,,73,,1481675,2731,353,159833,,,,1,,serious_fouls,10252,card,,
,y,y,,84,,73,,1481925,2731,361,24006,,,,1,,serious_fouls,8668,card,,
,y,y,,5,,70,,1480301,2732,275,23435,,,,8,,,8602,card,,
,y,y,,15,,70,,1480501,2732,288,31317,,,,2,,,8602,card,,
,y,y,,41,,70,,1481028,2732,313,24225,,,,1,,,10261,card,,
,y,y,,44,,70,,1481091,2732,329,23933,,,,1,,,10261,card,,
,y,y,,44,,79,,1481098,2732,349,25421,,,,2,,verbal_abuse,8602,card,,
,y,y,,53,,70,,1481382,2732,351,33852,,,,1,,,10261,card,,
,y,y,,62,,70,,1481568,2732,355,23579,,,,1,,,10261,card,,
,y,y,,88,,70,,1482061,2732,382,150613,,,,4,,,10261,card,,
,y,y,,15,,70,,1485894,2733,223,36786,,,,1,,,8472,card,,
,y,y,,31,,70,,1486015,2733,246,30885,,,,1,,,8472,card,,
,y,y,,36,,73,,1486060,2733,255,16351,,,,1,,serious_fouls,8456,card,,
,y,y,,85,,70,,1486695,2733,315,34942,,,,1,,,8456,card,,
,y,y,,90,3,203,,1486809,2733,313,34275,,,,0,,emergency_brake,8472,card,,
,y,y,,8,,203,,1484564,2734,226,39109,,,,1,,emergency_brake,8483,card,,
,y,y,,65,,70,,1485164,2734,299,30338,,,,1,,,9879,card,,
,y,y,,90,,70,,1485398,2734,309,26777,,,,1,,,9879,card,,
,y,y,,18,,505,,1480554,2735,448,24166,,,,6,,Unsportsmanlike Cond,8559,card,,
,y,y,,53,,505,,1481362,2735,505,196169,,,,7,,Unsportsmanlike Cond,8559,card,,
,y,y,,27,,73,,1480718,2736,233,25005,,,,1,,serious_fouls,8659,card,,
,y,y,,28,,70,,1480737,2736,232,47382,,,,1,,,8650,card,,
,y,y,,43,,203,,1481046,2736,265,168308,,,,1,,emergency_brake,8650,card,,
,y,y,,86,,70,,1482014,2736,286,23954,,,,1,,,8659,card,,
,y,y,,88,,70,,1482176,2736,313,30660,,,,0,,,8650,card,,
,y,y,,56,,505,,1481386,2737,342,33881,,,,-1,,Unsportsmanlike Cond,10194,card,,
,y,y,,58,,70,,1481468,2737,365,25925,,,,1,,,8455,card,,
,y,y,,64,,505,,1481565,2737,410,38834,,,,3,,Unsportsmanlike Cond,8455,card,,
,y,y,,70,,70,,1481690,2738,193,41071,,,,1,,,8528,card,,
,y,y,,77,,70,,1481827,2738,195,156727,,,,1,,,8586,card,,
,y,y,,27,,73,,1501510,2740,303,34222,,,,3,,serious_fouls,8650,card,,
,y,y,,26,,505,,1493011,2741,155,30352,,,,0,,Unsportsmanlike Cond,8472,card,,
,y,y,,45,5,73,,1493504,2741,193,25150,,,,1,,serious_fouls,8472,card,,
,y,y,,69,,73,,1494107,2741,174,24740,,,,1,,serious_fouls,8472,card,,
,y,y,,90,4,325,,1494517,2741,185,37428,,,,1,,pushing,8659,card,,
,y,y,,55,,70,,1493807,2742,335,34601,,,,1,,,10194,card,,
,y,y,,86,,70,,1494398,2742,371,24773,,,,0,,,10194,card,,
,y,y,,90,4,70,,1494507,2742,381,24656,,,,2,,,8586,card,,
,y,y,,66,,70,,1494610,2742,386,23369,,,,0,,,10194,card,,
,y,y,,23,,203,,1498828,2743,247,24899,,,,1,,emergency_brake,10261,card,,
,y,y,,79,,203,,1499381,2743,304,38609,,,,1,,emergency_brake,10252,card,,
,y,y,,90,,505,,1499488,2743,313,24205,,,,3,,Unsportsmanlike Cond,10261,card,,
,y,y,,90,4,70,,1499505,2743,318,33863,,,,3,,,10252,card,,
,y,y,,52,,70,,1492024,2744,350,10491,,,,2,,,8668,card,,
,y,y,,2,,70,,1492545,2745,178,25667,,,,2,,,8655,card,,
,y,y,,66,,70,,1494135,2745,228,25075,,,,5,,,8658,card,,
,y,y,,71,,70,,1494207,2745,232,27483,,,,1,,,8655,card,,
,y,y,,80,,70,,1494374,2745,242,35443,,,,1,,,8658,card,,
,y,y,,85,,70,,1494452,2745,244,24226,,,,1,,,8658,card,,
,y,y,,45,2,73,,1493444,2746,341,23783,,,,1,,serious_fouls,8559,card,,
,y,y,,45,1,78,,1497117,2747,342,27277,,,,2,,kicked_ball_away,9825,card,,
,y,y,,52,,70,,1497558,2747,359,143793,,,,5,,,9825,card,,
,y,y,,64,,70,,1497727,2747,375,23736,,,,2,,,8483,card,,
,y,y,,69,,70,,1497754,2747,384,23065,,,,3,,,8483,card,,
,y,y,,42,,25,,1493354,2748,277,35472,,,,0,,stall_time,8528,card,,
,y,y,,55,,325,,1493814,2748,297,52133,,,,1,,pushing,8455,card,,
,y,y,,90,2,505,,1494489,2748,328,111865,,,,2,,Unsportsmanlike Cond,8528,card,,
,y,y,,4,,505,,1504555,2749,198,71550,,,,1,,Unsportsmanlike Cond,8528,card,,
,y,y,,13,,73,,1504627,2749,204,35554,,,,1,,serious_fouls,8483,card,,
,y,y,,32,,73,,1504870,2749,223,101192,,,,1,,serious_fouls,8528,card,,
,y,y,,71,,79,,1505502,2749,251,23065,,,,0,,verbal_abuse,8483,card,,
,y,y,,30,,70,,1509766,2750,294,239856,,,,1,,,8650,card,,
,y,y,,33,,70,,1509806,2750,295,22764,,,,3,,,8650,card,,
,y,y,,76,,73,,1510425,2750,328,127130,,,,1,,serious_fouls,8650,card,,
,y,y,,90,9,508,,1510650,2750,341,30843,,,,0,,Removing Shirt,9825,card,,
,y,y,,90,10,79,,1510661,2750,356,95327,,,,1,,verbal_abuse,8650,card,,
,y,y,,90,10,505,,1510662,2750,350,30935,,,,2,,Unsportsmanlike Cond,9825,card,,
,y,y,,25,,70,,1504803,2752,300,30342,,,,1,,,8655,card,,
,y,y,,26,,505,,1504816,2752,305,24846,,,,3,,Unsportsmanlike Cond,8668,card,,
,y,y,,71,,505,,1505505,2752,353,213711,,,,0,,Unsportsmanlike Cond,8655,card,,
,y,y,,73,,70,,1505683,2752,369,186137,,,,2,,,8655,card,,
,y,y,,90,1,70,,1511555,2752,385,109058,,,,7,,,8668,card,,
,y,y,,45,1,70,,1512736,2753,309,34944,,,,1,,,10260,card,,
,y,y,,64,,203,,1512859,2753,342,38373,,,,1,,emergency_brake,10261,card,,
,y,y,,77,,70,,1512906,2753,351,24899,,,,1,,,10261,card,,
,y,y,,90,2,505,,1512969,2753,359,70409,,,,1,,Unsportsmanlike Cond,10260,card,,
,y,y,,80,,70,,1549269,2754,283,38807,,,,1,,,8456,card,,
,y,y,,83,,203,,1549303,2754,290,36012,,,,2,,emergency_brake,8586,card,,
,y,y,,79,,70,,1527258,2755,351,24741,,,,0,,,9879,card,,
,y,y,,83,,505,,1527273,2755,358,30753,,,,2,,Unsportsmanlike Cond,8559,card,,
,y,y,,34,,73,,1504913,2757,309,37280,,,,1,,serious_fouls,8659,card,,
,y,y,,45,,70,,1526431,2758,279,32148,,,,4,,,8602,card,,
,y,y,,72,,70,,1526590,2758,329,23253,,,,2,,,10194,card,,
,y,y,,81,,70,,1526623,2758,342,47418,,,,1,,,10194,card,,
,y,y,,88,,505,,1526652,2758,347,40695,,,,0,,Unsportsmanlike Cond,10194,card,,
,y,y,,88,,505,,1526654,2758,346,23225,,,,1,,Unsportsmanlike Cond,8602,card,,
,y,y,,54,,70,,1517100,2759,331,40961,,,,1,,,10260,card,,
,y,y,,55,,70,,1517103,2759,346,30876,,,,2,,,8668,card,,
,y,y,,82,,25,,1517300,2759,379,31465,,,,1,,stall_time,8668,card,,
,y,y,,49,,70,,1518763,2760,265,202181,,,,0,,,8650,card,,
,y,y,,54,,70,,1518886,2761,216,41071,,,,1,,,8528,card,,
,y,y,,72,,70,,1519182,2761,230,11736,,,,3,,,8528,card,,
,y,y,,87,,70,,1519403,2761,244,25150,,,,0,,,8472,card,,
,y,y,,45,5,73,,1518573,2762,344,25005,,,,0,,serious_fouls,8659,card,,
,y,y,,90,,73,,1519429,2762,381,24531,,,,1,,serious_fouls,8586,card,,
,y,y,,56,,70,,1518844,2763,324,47418,,,,1,,,10194,card,,
,y,y,,64,,70,,1518982,2763,341,23253,,,,2,,,10194,card,,
,y,y,,85,,25,,1519314,2763,363,46518,,,,0,,stall_time,10194,card,,
,y,y,,14,,505,,1517797,2764,465,23091,,,,1,,Unsportsmanlike Cond,8602,card,,
,y,y,,46,,505,,1518668,2764,481,43247,,,,4,,Unsportsmanlike Cond,9879,card,,
,y,y,,56,,505,,1518853,2764,511,26777,,,,11,,Unsportsmanlike Cond,9879,card,,
,y,y,,90,3,505,,1519443,2764,570,23334,,,,4,,Unsportsmanlike Cond,8602,card,,
,y,y,,30,,203,,1525810,2765,277,23782,,,,1,,emergency_brake,8456,card,,
,y,y,,49,,203,,1525930,2765,355,27483,,,,1,,emergency_brake,8655,card,,
,y,y,,52,,70,,1525955,2765,293,108808,,,,1,,,8456,card,,
,y,y,,60,,70,,1525994,2765,359,30598,,,,1,,,8456,card,,
,y,y,,70,,70,,1526059,2765,370,30842,,,,2,,,8655,card,,
,y,y,,8,,70,,1522584,2766,298,35532,,,,4,,,8559,card,,
,y,y,,20,,70,,1522686,2766,306,24372,,,,3,,,8559,card,,
,y,y,,53,,203,,1523087,2766,403,23678,,,,1,,emergency_brake,9825,card,,
,y,y,,64,,70,,1523209,2766,410,143793,,,,1,,,9825,card,,
,y,y,,80,,73,,1523426,2766,346,25537,,,,0,,serious_fouls,9825,card,,
,y,y,,88,,70,,1523549,2766,414,23934,,,,3,,,8559,card,,
,y,y,,90,,508,,1526196,2766,377,11576,,,,2,,Removing Shirt,8559,card,,
,y,y,,55,,73,,1518815,2767,233,38373,,,,1,,serious_fouls,10261,card,,
,y,y,,90,,73,,1519383,2767,259,35554,,,,1,,serious_fouls,8483,card,,
,y,y,,7,,73,,1519698,2768,336,30628,,,,1,,serious_fouls,8654,card,,
,y,y,,29,,505,,1519853,2768,356,31306,,,,1,,Unsportsmanlike Cond,8455,card,,
,y,y,,81,,73,,1520570,2768,419,35411,,,,1,,serious_fouls,8654,card,,
,y,y,,40,,505,,1533498,2769,256,30829,,,,3,,Unsportsmanlike Cond,10260,card,,
,y,y,,62,,505,,1533987,2769,284,23678,,,,1,,Unsportsmanlike Cond,9825,card,,
,y,y,,66,,505,,1534053,2769,288,30802,,,,1,,Unsportsmanlike Cond,10260,card,,
,y,y,,76,,73,,1534242,2769,299,150176,,,,3,,serious_fouls,10260,card,,
,y,y,,90,,505,,1534497,2769,312,75489,,,,1,,Unsportsmanlike Cond,9825,card,,
,y,y,,29,,505,,1532254,2770,238,239856,,,,1,,Unsportsmanlike Cond,8650,card,,
,y,y,,51,,505,,1532436,2770,266,38373,,,,0,,Unsportsmanlike Cond,10261,card,,
,y,y,,59,,505,,1532502,2770,278,24899,,,,1,,Unsportsmanlike Cond,10261,card,,
,y,y,,76,,73,,1529968,2771,202,33468,,,,1,,serious_fouls,8472,card,,
,y,y,,35,,505,,1534973,2772,319,30509,,,,0,,Unsportsmanlike Cond,8456,card,,
,y,y,,49,,70,,1535279,2772,332,24744,,,,2,,,8654,card,,
,y,y,,67,,505,,1535546,2772,354,23782,,,,4,,Unsportsmanlike Cond,8456,card,,
,y,y,,69,,505,,1535563,2772,357,24159,,,,1,,Unsportsmanlike Cond,8456,card,,
,y,y,,18,,505,,1529204,2773,354,186137,,,,0,,Unsportsmanlike Cond,8655,card,,
,y,y,,72,,505,,1529955,2773,417,23934,,,,3,,Unsportsmanlike Cond,8559,card,,
,y,y,,73,,505,,1529961,2773,420,27483,,,,1,,Unsportsmanlike Cond,8655,card,,
,y,y,,5,,505,,1532166,2774,197,24147,,,,11,,Unsportsmanlike Cond,8658,card,,
,y,y,,9,,505,,1532178,2774,196,25075,,,,0,,Unsportsmanlike Cond,8658,card,,
,y,y,,9,,505,,1532179,2774,198,25421,,,,1,,Unsportsmanlike Cond,8602,card,,
,y2,y2,,29,,164,,1532256,2774,214,25075,,,,11,,diving,8658,card,,
,y,y,,33,,73,,1532271,2774,217,23334,,,,1,,serious_fouls,8602,card,,
,y,y,,54,,73,,1532460,2774,239,35466,,,,0,,serious_fouls,8602,card,,
,y,y,,79,,73,,1532672,2774,254,33049,,,,1,,serious_fouls,8658,card,,
,y,y,,9,,70,,1529092,2775,139,25005,,,,1,,,8659,card,,
,y2,y2,,63,,177,,1529816,2775,173,25005,,,,0,,serious_fouls,8659,card,,
,y,y,,69,,70,,1529901,2775,183,37428,,,,1,,,8659,card,,
,y,y,,73,,70,,1529941,2775,189,23264,,,,1,,,10252,card,,
,y,y,,84,,70,,1530043,2775,199,71502,,,,0,,,8659,card,,
,y,y,,40,,70,,1529441,2777,237,40015,,,,3,,,8528,card,,
,y,y,,58,,70,,1529794,2777,252,24023,,,,3,,,8668,card,,
,y,y,,82,,505,,1530055,2777,279,109058,,,,2,,Unsportsmanlike Cond,8668,card,,
,y,y,,88,,73,,1530118,2777,291,111865,,,,0,,serious_fouls,8528,card,,
,y,y,,38,,73,,1530679,2778,306,31306,,,,3,,serious_fouls,8455,card,,
,y,y,,49,,79,,1530935,2778,316,30822,,,,0,,verbal_abuse,8455,card,,
,y,y,,57,,73,,1531043,2778,324,40755,,,,1,,serious_fouls,8586,card,,
,y,y,,69,,79,,1531178,2778,342,30627,,,,3,,verbal_abuse,8455,card,,
,y,y,,12,,70,,1545364,2779,247,31306,,,,1,,,8455,card,,
,y,y,,39,,70,,1545602,2779,275,30829,,,,1,,,10260,card,,
,y,y,,43,,203,,1545623,2779,278,30675,,,,1,,emergency_brake,8455,card,,
,y,y,,83,,25,,1545815,2779,327,24154,,,,1,,stall_time,10260,card,,
,y,y,,86,,70,,1545834,2779,333,79574,,,,2,,,8455,card,,
,y,y,,90,,70,,1545860,2779,339,30822,,,,1,,,8455,card,,
,y,y,,22,,73,,1541844,2780,280,29571,,,,2,,serious_fouls,8483,card,,
,y,y,,35,,73,,1541906,2780,292,38835,,,,0,,serious_fouls,8586,card,,
,y,y,,40,,73,,1541957,2780,301,40383,,,,4,,serious_fouls,8483,card,,
,y,y,,75,,129,,1542382,2780,342,24531,,,,1,,hands,8586,card,,
,y,y,,80,,505,,1542396,2780,347,30895,,,,0,,Unsportsmanlike Cond,8586,card,,
,y,y,,38,,505,,1540473,2781,196,39658,,,,1,,Unsportsmanlike Cond,8654,card,,
,y,y,,47,,73,,1540863,2781,223,30734,,,,1,,serious_fouls,8654,card,,
,y,y,,69,,73,,1541254,2781,215,33312,,,,1,,serious_fouls,8654,card,,
,y,y,,33,,505,,1540399,2782,142,34466,,,,1,,Unsportsmanlike Cond,10252,card,,
,y,y,,90,,79,,1541446,2782,160,23354,,,,0,,verbal_abuse,10252,card,,
,y,y,,45,,70,,1540638,2783,176,30371,,,,1,,,8668,card,,
,y,y,,61,,70,,1541125,2783,248,109058,,,,0,,,8668,card,,
,y,y,,61,,70,,1541128,2783,171,39027,,,,1,,,8456,card,,
,y,y,,67,,70,,1541236,2783,238,24006,,,,1,,,8668,card,,
,y,y,,72,,70,,1541276,2783,237,16351,,,,0,,,8456,card,,
,y,y,,90,2,70,,1541469,2783,220,77690,,,,0,,,8668,card,,
,r,r,,35,,64,,1540442,2784,251,23787,,,,5,,hands,8658,card,,
,y,y,,73,,73,,1541301,2784,288,33049,,,,1,,serious_fouls,8658,card,,
,y,y,,76,,73,,1541323,2784,273,30715,,,,1,,serious_fouls,8658,card,,
,y,y,,90,1,73,,1541475,2784,279,38373,,,,1,,serious_fouls,10261,card,,
,y,y,,90,3,73,,1541501,2784,293,35443,,,,1,,serious_fouls,8658,card,,
,y,y,,90,,70,,1541502,2784,283,31953,,,,0,,,8658,card,,
,y,y,,54,,70,,1543560,2785,287,131409,,,,3,,,8602,card,,
,y,y,,59,,79,,1543574,2785,291,71502,,,,1,,verbal_abuse,8659,card,,
,y,y,,79,,505,,1543649,2785,309,23334,,,,1,,Unsportsmanlike Cond,8602,card,,
,y,y,,82,,505,,1543659,2785,311,35466,,,,1,,Unsportsmanlike Cond,8602,card,,
,y,y,,3,,73,,1547977,2786,289,30338,,,,1,,serious_fouls,9879,card,,
,y,y,,45,1,73,,1548169,2786,329,30956,,,,2,,serious_fouls,9879,card,,
,y,y,,58,,79,,1548278,2786,342,30660,,,,0,,verbal_abuse,8650,card,,
,y,y,,61,,129,,1548301,2786,349,34479,,,,1,,hands,9879,card,,
,y,y,,66,,129,,1548334,2786,355,22764,,,,1,,hands,8650,card,,
,y,y,,74,,73,,1548391,2786,363,23283,,,,2,,serious_fouls,9879,card,,
,y,y,,89,,73,,1548440,2786,379,43247,,,,0,,serious_fouls,9879,card,,
,y,y,,56,,505,,1541032,2787,440,23934,,,,4,,Unsportsmanlike Cond,8559,card,,
,y,y,,61,,70,,1544715,2788,246,36410,,,,1,,,9825,card,,
,y,y,,71,,73,,1544895,2788,255,143793,,,,0,,serious_fouls,9825,card,,
,y,y,,71,,176,,1544897,2788,256,34601,,,,1,,violence,10194,card,,
,y,y,,25,,73,,1556290,2789,248,24780,,,,4,,serious_fouls,10252,card,,
,y,y,,35,,73,,1556429,2789,259,38609,,,,0,,serious_fouls,10252,card,,
,y,y,,64,,70,,1556842,2789,287,24211,,,,1,,,10252,card,,
,y,y,,77,,79,,1557023,2789,307,36410,,,,0,,verbal_abuse,9825,card,,
,y,y,,90,,25,,1557220,2789,317,23354,,,,0,,stall_time,10252,card,,
,y,y,,20,,505,,1556218,2790,265,40636,,,,2,,Unsportsmanlike Cond,8650,card,,
,y,y,,45,1,505,,1556581,2790,272,156727,,,,2,,Unsportsmanlike Cond,8586,card,,
,y,y,,70,,505,,1556932,2790,329,239856,,,,1,,Unsportsmanlike Cond,8650,card,,
